"","AddressNumber","StreetName","StreetNamePostType","Directional","Overall","Crack","Patch","Length","Width","Class","Pvmt","Fl...O","STREET_ID","DLO"
"4078",500,"WARREN","ST","S",5,2,3,440,38,"","6","F",12577655,"1988"
"4079",500,"WASHINGTON","ST","E",5,2,3,320,47,"CO","6","F",12577886,""
"4080",500,"WATER","ST","E",5,3,3,450,34,"CO","6","F",12577892,"2002"
"4081",500,"WENDELL","TER","",2,2,1,454,27,"","6","F",12580494,"1991"
"4082",500,"WEST","ST","S",8,4,5,375,74,"","6","F",12573708,"1996"
"4083",500,"WESTCOTT","ST","",10,5,5,834,34,"CO","6","F",12578176,"2014"
"4084",500,"WESTCOTT","ST","",10,5,5,834,34,"CO","6","F",12577640,"2014"
"4085",500,"WESTCOTT","ST","",10,5,5,834,34,"CO","6","F",12578178,"2014"
"4086",500,"WESTMORELAND","AVE","",5,2,2,1302,27,"","6","F",12578697,""
"4087",500,"WILBUR","AVE","S",6,3,4,410,41,"CO","6","F",12573400,"2002"
"4088",500,"WILBUR","AVE","S",6,3,4,410,41,"CO","6","F",12573425,"2002"
"4089",500,"WILKINSON","ST","",5,3,1,340,30,"","3","F",12573537,"1989"
"4090",500,"WILLIS","AVE","",4,3,1,385,25,"","3","O",12572811,"2002"
"4091",500,"WILLOW","ST","E",8,5,3,366,34,"","3","F",12577965,"1997"
"4092",500,"WINKWORTH","PKWY","",5,3,3,940,30,"","3","O",12571631,"1990"
"4093",500,"WINTON","ST","",7,5,3,560,27,"","6","F",12580368,"1997"
"4094",500,"WOLCOTT","AVE","",6,3,3,211,27,"","6","F",12572895,"1991"
"4095",500,"WOLF","ST","",6,3,2,495,42,"MA","6","F",12575479,"2003"
"4096",500,"WOODBINE","AVE","",5,3,4,534,29,"","3","O",12580943,"2001"
"4097",500,"WYOMING","ST","",6,3,4,385,25,"","6","F",12573652,"1993"
"4098",5000,"SALINA","ST","S",5,3,4,317,40,"MA","6","F",12576529,"2001"
"4099",5000,"SALINA","ST","S",5,3,4,317,40,"MA","6","F",13002104,"2001"
"4100",5100,"SALINA","ST","S",6,3,4,280,40,"MA","6","F",12576527,"2001"
"4101",5200,"SALINA","ST","S",6,3,4,359,40,"MA","6","F",12576523,"2001"
"4102",5200,"SALINA","ST","S",6,3,4,359,40,"MA","6","F",13002112,"2001"
"4103",5200,"SALINA","ST","S",6,3,4,359,40,"MA","6","F",13002110,"2001"
"4104",5300,"SALINA","ST","S",5,3,4,412,40,"MA","6","F",12576522,"2001"
"4105",5300,"SALINA","ST","S",5,3,4,412,40,"MA","6","F",12576505,"2001"
"4106",5400,"SALINA","ST","S",5,2,4,275,40,"MA","6","F",12564384,"2001"
"4107",5500,"SALINA","ST","S",6,3,3,359,40,"MA","6","F",12564383,"2001"
"4108",5500,"SALINA","ST","S",6,3,3,359,40,"MA","6","F",13020812,"2001"
"4109",5500,"SALINA","ST","S",6,3,3,359,40,"MA","6","F",12564377,"2001"
"4110",5500,"SALINA","ST","S",6,3,3,618,40,"MA","6","F",12564383,"2001"
"4111",5500,"SALINA","ST","S",6,3,3,618,40,"MA","6","F",13020812,"2001"
"4112",5500,"SALINA","ST","S",6,3,3,618,40,"MA","6","F",12564377,"2001"
"4113",5600,"SALINA","ST","S",6,2,4,285,40,"MA","6","F",12564376,"2001"
"4114",5700,"SALINA","ST","S",6,2,4,375,40,"MA","6","F",12564369,"2001"
"4115",5800,"SALINA","ST","S",5,3,3,401,40,"MA","6","F",12564388,"2001"
"4116",5800,"SALINA","ST","S",5,3,3,401,40,"MA","6","F",13011518,"2001"
"4117",5800,"SALINA","ST","S",5,3,3,401,40,"MA","6","F",12564396,"2001"
"4118",5900,"SALINA","ST","S",6,3,4,211,40,"MA","6","F",12564386,"2001"
"4119",600,"ADAMS","ST","E",10,5,5,528,64,"MA","6","F",12577724,"2015"
"4120",600,"ADAMS","ST","E",10,5,5,528,64,"MA","6","F",12577725,"2015"
"4121",600,"ALLEN","ST","",3,2,2,1027,27,"","4","F",12578520,"2002"
"4122",600,"ALLEN","ST","",3,2,2,1027,27,"","4","F",12578688,"2002"
"4123",600,"ALMOND","ST","",6,4,3,264,54,"","4","F",12577772,"1993"
"4124",600,"ARTHUR","ST","",6,3,4,352,26,"","3","O",12572931,"1994"
"4125",600,"ASH","ST","",8,4,5,264,32,"","3","O",12580053,"2005"
"4126",600,"ATLANTIC","AVE","",7,4,3,410,25,"","3","O",12571933,"1991"
"4127",600,"AUDUBON","PKWY","",5,2,4,704,46,"","3","O",13006090,"1985"
"4128",600,"AUDUBON","PKWY","",5,2,4,704,46,"","3","O",12578946,"1985"
"4129",600,"AVERY","AVE","S",6,3,3,422,27,"","3","O",12572434,""
"4130",600,"AVERY","AVE","S",6,3,3,422,27,"","3","O",12572433,""
"4131",600,"BALLANTYNE","RD","",6,3,3,380,30,"","3","O",13020784,"1991"
"4132",600,"BALLANTYNE","RD","",6,3,3,380,30,"","3","O",12576689,"1991"
"4133",600,"BALLANTYNE","RD","",6,3,3,380,30,"","3","O",12576691,"1991"
"4134",600,"BALLANTYNE","RD","",6,3,3,380,30,"","3","O",12576696,"1991"
"4135",600,"BARNES","AVE","",5,3,2,1408,28,"","3","O",12571754,""
"4136",600,"BEATTIE","ST","",5,3,3,396,22,"","6","O",12578755,"1992"
"4137",600,"BEECH","ST","S",5,4,2,1015,24,"","6","F",12578171,"1994"
"4138",600,"BEECH","ST","S",5,4,2,1015,24,"","6","F",12578172,"1994"
"4139",600,"BEECH","ST","S",5,4,2,1015,24,"","6","F",12578181,"1994"
"4140",600,"BELLEVUE","AVE","",8,4,4,323,30,"CO","6","F",12573260,"2005"
"4141",600,"BRIGHTON","AVE","E",7,4,4,637,35,"PA","4","F",12576909,"2005"
"4142",600,"BRIGHTON","AVE","W",4,3,2,666,28,"","6","F",12572076,"2003"
"4143",600,"BRIGHTON","AVE","W",5,3,2,337,28,"","6","F",12572076,"2003"
"4144",600,"BROAD","ST","",7,3,5,340,36,"CO","6","F",12578386,"2005"
"4145",600,"BURNET","AVE","",4,3,2,1056,42,"MA","6","F",12578242,"1996"
"4146",600,"BURNET","AVE","",4,2,3,645,42,"MA","6","F",12578242,"2002"
"4147",600,"BUTTERNUT","ST","",4,2,3,375,40,"MA","6","F",12580031,"2001"
"4148",600,"CADILLAC","ST","",4,3,2,273,26,"","3","O",12580609,""
"4149",600,"CALEB","AVE","",7,3,5,360,27,"","3","O",12580949,"2002"
"4150",600,"CANNON","ST","",4,3,2,402,24,"","6","F",12576810,""
"4151",600,"CARBON","ST","",4,2,2,987,36,"","6","F",12575297,""
"4152",600,"CARBON","ST","",4,2,2,987,36,"","6","F",12580140,""
"4153",600,"CATHERINE","ST","",5,3,1,872,30,"","6","F",12580023,"2004"
"4154",600,"CHARMOUTH","DR","",8,4,4,411,27,"","6","F",12571882,"2003"
"4155",600,"CLARENDON","ST","",5,3,3,220,24,"","6","F",12577629,"2000"
"4156",600,"CLINTON","ST","S",8,4,5,282,50,"MA","6","F",12573694,"2009"
"4157",600,"COLVIN","ST","E",7,3,4,263,36,"MA","6","F",13017689,"1990"
"4158",600,"COLVIN","ST","E",7,3,4,263,36,"MA","6","F",12577315,"1990"
"4159",600,"COLVIN","ST","E",7,3,4,263,36,"MA","6","F",12577318,"1990"
"4160",600,"COLVIN","ST","W",8,4,5,232,25,"MA","6","F",13002128,""
"4161",600,"COLVIN","ST","W",8,4,5,232,25,"MA","6","F",12572152,""
"4162",600,"COMSTOCK","AVE","",6,3,3,385,42,"MA","6","F",12577585,""
"4163",600,"COUGHLIN","AVE","",6,3,3,262,27,"","3","O",12581114,"2004"
"4164",600,"COURT","ST","",7,4,4,510,34,"MA","6","F",12575317,"2004"
"4165",600,"CRAWFORD","AVE","",6,3,4,313,28,"","6","O",12578535,"1992"
"4166",600,"CROSSETT","ST","",7,4,4,264,25,"","6","F",12572947,"2001"
"4167",600,"CROUSE","AVE","S",5,3,2,572,36,"CO","6","F",12577764,""
"4168",600,"CUMBERLAND","AVE","",5,2,4,650,29,"","3","O",12578494,"1992"
"4169",600,"DANFORTH","ST","",7,4,3,462,30,"","6","F",12575286,"2009"
"4170",600,"DELAWARE","ST","",5,3,3,340,35,"","6","F",12573097,""
"4171",600,"DELAWARE","ST","",5,3,3,340,35,"","6","F",12573098,""
"4172",600,"DELAWARE","ST","",5,3,3,340,35,"","6","F",13020913,""
"4173",600,"DEMONG","DR","",5,3,4,545,23,"","3","O",12578934,"2004"
"4174",600,"DEMONG","DR","",5,3,4,545,23,"","3","O",12578935,"2004"
"4175",600,"DEMONG","DR","",5,3,4,545,23,"","3","O",13011126,"2004"
"4176",600,"DEMONG","DR","",5,3,4,545,23,"","3","O",13011129,"2004"
"4177",600,"DEMONG","DR","",5,3,4,545,23,"","3","O",13011125,"2004"
"4178",600,"DEMONG","DR","",5,3,4,545,23,"","3","O",13011127,"2004"
"4179",600,"DEWITT","ST","",8,4,4,570,27,"","6","F",12580446,"2009"
"4180",600,"DIVISION","ST","E",5,3,2,1200,33,"","3","O",12580043,""
"4181",600,"EMERSON","AVE","",NA,NA,NA,399,36,"","3","O",12572868,"1997"
"4182",600,"ERIE","BLVD","E",5,3,3,466,56,"PA","6","F",13001800,""
"4183",600,"ERIE","BLVD","W",7,3,4,820,56,"PA","6","F",12573623,"2001"
"4184",600,"EUCLID","AVE","",6,3,4,286,39,"MA","6","F",12577604,"2004"
"4185",600,"FAYETTE","ST","E",8,4,4,450,36,"MA","6","F",12577789,"2003"
"4186",600,"FAYETTE","ST","W",8,4,5,475,34,"MA","6","F",12573635,"2008"
"4187",600,"FELLOWS","AVE","",4,3,2,806,27,"","6","F",12578490,"2004"
"4188",600,"FIRST NORTH","ST","",7,4,4,423,27,"","3","O",12580167,"1993"
"4189",600,"FIRST NORTH","ST","",7,4,4,423,27,"","3","O",12580188,"1993"
"4190",600,"FRANKLIN","ST","N",7,4,4,309,30,"","6","F",12573935,""
"4191",600,"GEDDES","ST","N",7,4,3,312,36,"MA","6","F",12573563,"2011"
"4192",600,"GEDDES","ST","N",7,4,3,312,36,"MA","6","F",13017349,"2011"
"4193",600,"GEDDES","ST","N",7,4,3,312,36,"MA","6","F",13017348,"2011"
"4194",600,"GEDDES","ST","S",8,4,5,366,56,"MA","6","F",12573429,"2011"
"4195",600,"GENESEE","ST","E",7,3,4,516,42,"MA","6","F",13009597,"2005"
"4196",600,"GENESEE","ST","E",7,3,4,516,42,"MA","6","F",12577782,"2005"
"4197",600,"GENESEE","ST","E",7,3,4,516,42,"MA","6","F",13017761,"2005"
"4198",600,"GENESEE","ST","W",6,3,3,775,50,"PA","6","F",12573810,"2004"
"4199",600,"GIFFORD","ST","",10,5,5,1020,30,"","6","F",13013141,"2013"
"4200",600,"GIFFORD","ST","",10,5,5,1020,30,"","6","F",12573434,"2013"
"4201",600,"GLENCOVE","RD","",6,3,3,350,29,"","3","O",12580989,"2002"
"4202",600,"GLENWOOD","AVE","",6,4,2,400,36,"MA","6","F",12571860,"2005"
"4203",600,"GRAND","AVE","",5,3,3,320,27,"MA","6","F",12573026,"2001"
"4204",600,"HAMILTON","ST","",6,3,4,634,25,"","3","O",12572721,"1990"
"4205",600,"HAWLEY","AVE","",3,1,2,660,38,"","6","F",12578274,"1983"
"4206",600,"HAWLEY","AVE","",3,1,2,660,38,"","6","F",12578277,"1983"
"4207",600,"HAZELWOOD","AVE","",4,2,3,NA,NA,"","","O",12578973,""
"4208",600,"HELEN","ST","",5,3,3,628,27,"","6","F",12580467,""
"4209",600,"HIAWATHA","BLVD","E",4,3,1,528,36,"MA","6","F",12575484,""
"4210",600,"HIAWATHA","BLVD","W",8,4,5,780,41,"MA","6","F",12575008,""
"4211",600,"HICKORY","ST","",7,3,4,440,27,"","6","O",12577982,"2001"
"4212",600,"HIGHLAND","ST","",6,3,4,285,27,"","6","F",12580105,""
"4213",600,"HILLSIDE","ST","",6,3,5,266,27,"","3","O",12580683,""
"4214",600,"HIXSON","AVE","",6,3,3,520,27,"","3","O",12580406,"1998"
"4215",600,"IRVING","AVE","",5,2,2,568,35,"MA","6","F",12577759,"2002"
"4216",600,"JACKSON","ST","",6,3,3,500,30,"","6","F",12577474,""
"4217",600,"JAMES","ST","",6,3,3,433,40,"PA","6","F",12578062,"2004"
"4218",600,"JOHN","ST","",4,2,2,315,34,"","6","F",12580198,""
"4219",600,"KENSINGTON","RD","",5,2,2,380,24,"","6","F",12578397,""
"4220",600,"LEMOYNE","AVE","",5,2,3,747,36,"","3","F",12575267,"1986"
"4221",600,"LODI","ST","",7,3,5,417,40,"MA","6","F",12578082,"1992"
"4222",600,"LOWELL","AVE","N",6,3,3,456,36,"","3","O",12572875,""
"4223",600,"LOWELL","AVE","N",6,3,3,456,36,"","3","O",12572878,""
"4224",600,"MADISON","ST","",3,2,2,1119,30,"","6","F",12577778,""
"4225",600,"MARCELLUS","ST","",5,3,3,470,35,"","6","F",13028428,""
"4226",600,"MARCELLUS","ST","",5,3,3,470,35,"","6","F",12573614,""
"4227",600,"MCBRIDE","ST","N",6,3,3,428,30,"","6","F",12577980,"2000"
"4228",600,"MEADOWBROOK","DR","",6,3,4,360,40,"","3","O",12578395,""
"4229",600,"MEADOWBROOK","DR","",6,3,4,360,40,"","3","O",13001931,""
"4230",600,"MERTENS","AVE","",6,3,3,468,25,"","3","O",12580473,"2004"
"4231",600,"MIDLAND","AVE","",6,4,2,512,30,"MA","6","F",12573235,""
"4232",600,"MIDLAND","AVE","",6,4,2,512,30,"MA","6","F",13020385,""
"4233",600,"MIDLAND","AVE","",6,4,2,512,30,"MA","6","F",13002130,""
"4234",600,"MIDLER","AVE","S",6,3,3,1650,40,"","6","F",13001807,"1987"
"4235",600,"MIDLER","AVE","S",6,3,3,1650,40,"","6","F",12580957,"1987"
"4236",600,"MIDLER","AVE","S",6,3,3,1650,40,"","6","F",13011158,"1987"
"4237",600,"MIDLER","AVE","S",6,3,3,1650,40,"","6","F",13001808,"1987"
"4238",600,"MIDLER","AVE","S",6,3,3,1650,40,"","6","F",13011157,"1987"
"4239",600,"MIDLER","AVE","S",6,3,3,1650,40,"","6","F",12578853,"1987"
"4240",600,"MILTON","AVE","",6,3,3,454,35,"CO","6","F",12572819,""
"4241",600,"MONTGOMERY","ST","",5,3,3,520,45,"CO","6","F",12577656,""
"4242",600,"MOUNTAINVIEW","AVE","",7,4,2,347,27,"","3","O",12578993,""
"4243",600,"MYRTLE","ST","",5,3,2,762,25,"","3","O",12572746,""
"4244",600,"NEWELL","ST","W",6,3,2,733,24,"","6","F",13020277,"1998"
"4245",600,"NEWELL","ST","W",6,3,2,733,24,"","6","F",12571974,"1998"
"4246",600,"NEWELL","ST","W",6,3,2,733,24,"","6","F",12572078,"1998"
"4247",600,"NEWELL","ST","W",6,3,2,733,24,"","6","F",12571995,"1998"
"4248",600,"NEWELL","ST","W",6,3,2,733,24,"","6","F",12572081,"1998"
"4249",600,"NEWELL","ST","W",6,3,2,733,24,"","6","F",12572080,"1998"
"4250",600,"NIAGARA","ST","",5,3,3,335,30,"","6","F",12573603,""
"4251",600,"NORTHCLIFFE","RD","",6,3,4,317,28,"","3","O",12581078,"1998"
"4252",600,"OAK","ST","",6,4,3,585,35,"CO","6","F",12580123,"1999"
"4253",600,"OAK","ST","",6,4,3,585,35,"CO","6","F",12580098,"1999"
"4254",600,"OAKWOOD","AVE","",6,3,3,480,35,"","6","F",12577329,"1981"
"4255",600,"ONEIDA","ST","",4,3,1,627,30,"","6","F",12573358,"1987"
"4256",600,"ONONDAGA","AVE","",6,3,3,216,30,"MA","6","F",13017197,"2005"
"4257",600,"ONONDAGA","ST","W",5,3,2,1146,34,"MA","6","F",13020698,""
"4258",600,"ONONDAGA","ST","W",5,3,2,1146,34,"MA","6","F",12573295,""
"4259",600,"OSTROM","AVE","",7,3,5,440,28,"","6","F",12577590,"2004"
"4260",600,"OSWEGO","ST","",5,3,2,354,36,"","6","F",12573596,"2001"
"4261",600,"OTISCO","ST","",9,5,5,454,30,"","6","F",12573589,"2012"
"4262",600,"PARK","AVE","",8,4,4,1181,50,"","6","F",12573759,"2007"
"4263",600,"PARK","AVE","",8,4,4,1181,50,"","6","F",13010444,"2007"
"4264",600,"PARK","AVE","",8,4,4,1181,50,"","6","F",12573758,"2007"
"4265",600,"PARK","ST","",5,3,1,692,30,"CO","6","F",12580104,"2002"
"4266",600,"PLYMOUTH","DR","",7,3,4,560,23,"","3","O",12581136,"1997"
"4267",600,"POND","ST","",5,3,4,477,31,"CO","6","F",12580142,"1999"
"4268",600,"POND","ST","",5,3,4,477,31,"CO","6","F",12580153,"1999"
"4269",600,"RAYNOR","AVE","E",3,1,2,280,36,"","6","F",12577430,"1992"
"4270",600,"RENWICK","AVE","",5,3,3,606,30,"MA","6","F",12577437,""
"4271",600,"RENWICK","AVE","",5,3,3,606,30,"MA","6","F",12577434,""
"4272",600,"ROBINSON","ST","",4,2,2,225,30,"","6","F",12580393,""
"4273",600,"ROWLAND","ST","",7,3,4,279,32,"","3","O",13020708,"1994"
"4274",600,"ROWLAND","ST","",7,3,4,279,32,"","3","O",12573006,"1994"
"4275",600,"RUGBY","RD","",4,2,4,401,24,"","6","F",12580460,"1990"
"4276",600,"SALINA","ST","N",8,4,4,496,70,"MA","6","F",12575125,"2003"
"4277",600,"SALINA","ST","N",8,4,4,496,70,"MA","6","F",12580001,"2003"
"4278",600,"SALINA","ST","S",5,2,3,549,56,"","6","F",12577642,"1997"
"4279",600,"SALT SPRINGS","RD","",8,4,5,687,25,"MA","6","F",12578763,"2010"
"4280",600,"SCHUYLER","ST","",7,4,3,587,27,"","3","O",12572720,"2005"
"4281",600,"SCOVILLE","AVE","",5,2,3,840,28,"","6","O",12580462,"1988"
"4282",600,"SEDGWICK","DR","",5,2,3,317,36,"","6","F",12580470,"1983"
"4283",600,"SEDGWICK","DR","",5,2,3,317,36,"","6","F",12580472,"1983"
"4284",600,"SEELEY","RD","",5,3,2,354,26,"MA","6","F",12578778,"2002"
"4285",600,"SEELEY","RD","",5,3,2,354,26,"MA","6","F",12578777,"2002"
"4286",600,"SEVENTH NORTH","ST","",6,3,4,623,33,"MA","6","F",13010189,"2000"
"4287",600,"SEVENTH NORTH","ST","",6,3,4,623,33,"MA","6","F",12575568,"2000"
"4288",600,"SEVENTH NORTH","ST","",6,3,4,623,33,"MA","6","F",13010191,"2000"
"4289",600,"SEVENTH NORTH","ST","",6,3,4,623,33,"MA","6","F",13019674,"2000"
"4290",600,"SEYMOUR","ST","",8,4,4,634,30,"CO","6","F",12573430,"2005"
"4291",600,"SEYMOUR","ST","",8,4,4,634,30,"CO","6","F",12573419,"2005"
"4292",600,"SOUTH","AVE","",10,5,5,630,34,"CO","6","F",12573221,"2014"
"4293",600,"SPENCER","ST","",6,3,3,259,36,"","6","F",12573577,"1991"
"4294",600,"STATE","ST","N",4,2,3,327,60,"MA","6","F",12577959,"2002"
"4295",600,"STATE","ST","S",5,3,2,535,45,"PA","6","F",13002520,"1983"
"4296",600,"STINARD","AVE","",4,3,2,775,27,"","6","F",12572941,"1994"
"4297",600,"STOLP","AVE","",8,4,5,378,35,"","6","F",12572961,"2006"
"4298",600,"SUMMIT","AVE","",6,4,2,550,28,"","6","F",13020753,"2003"
"4299",600,"SUMMIT","AVE","",6,4,2,550,28,"","6","F",12572033,"2003"
"4300",600,"SUMMIT","AVE","",6,4,2,550,28,"","6","F",12572034,"2003"
"4301",600,"SUNNYCREST","RD","",6,3,3,306,24,"","3","O",12580973,""
"4302",600,"TALLMAN","ST","",6,3,3,475,30,"CO","6","F",12573322,"2003"
"4303",600,"TAYLOR","ST","E",4,2,2,338,27,"","6","F",12577470,""
"4304",600,"TAYLOR","ST","E",4,2,2,338,27,"","6","F",12577477,""
"4305",600,"TEALL","AVE","",9,5,5,410,30,"PA","6","F",12578357,"2011"
"4306",600,"TEALL","AVE","",9,5,5,410,30,"PA","6","F",13018699,"2011"
"4307",600,"TEALL","AVE","",9,5,5,410,30,"PA","6","F",12578359,"2011"
"4308",600,"THURBER","ST","",5,3,2,312,23,"CO","3","O",12576992,"2004"
"4309",600,"TOMPKINS","ST","",7,4,3,623,33,"","6","F",12572723,"2002"
"4310",600,"TOMPKINS","ST","",7,4,3,623,33,"","6","F",12572712,"2002"
"4311",600,"TOWNSEND","ST","N",9,5,5,501,35,"","6","F",12577964,"2011"
"4312",600,"TULLY","ST","",5,2,3,465,30,"","6","F",12573592,"2002"
"4313",600,"TURTLE","ST","",7,4,5,488,27,"","6","F",12575312,"2003"
"4314",600,"TYSON","PL","",5,3,3,257,27,"","3","O",12581108,"1988"
"4315",600,"ULSTER","ST","",7,3,5,644,36,"","6","F",12572724,"2006"
"4316",600,"ULSTER","ST","",7,3,5,644,36,"","6","F",12572715,"2006"
"4317",600,"UNIVERSITY","AVE","",8,4,4,562,30,"MA","6","F",12578107,"1992"
"4318",600,"VALLEY","DR","",8,3,5,403,30,"MA","6","F",13012872,"2008"
"4319",600,"VALLEY","DR","",8,3,5,403,30,"MA","6","F",12571932,"2008"
"4320",600,"VAN RENSSELAER","ST","",9,4,5,747,35,"","6","F",12575044,"2007"
"4321",600,"VELASKO","RD","",10,5,5,481,36,"MA","6","F",12572333,"2014"
"4322",600,"VINE","ST","",7,4,4,700,27,"","6","F",12580374,"2005"
"4323",600,"WADSWORTH","ST","",6,3,4,458,27,"CO","6","F",12580643,"2000"
"4324",600,"WALNUT","AVE","",6,3,3,375,30,"CO","6","F",12578114,""
"4325",600,"WARREN","ST","S",4,2,3,605,38,"","6","F",12577650,"2000"
"4326",600,"WASHINGTON","ST","E",5,3,2,438,37,"CO","6","F",12577985,""
"4327",600,"WATER","ST","E",5,3,2,475,34,"CO","6","F",12577994,"2002"
"4328",600,"WEST","ST","S",8,4,5,470,74,"","6","F",12573660,"1996"
"4329",600,"WEST","ST","S",8,4,5,470,74,"","6","F",12573664,"1996"
"4330",600,"WESTCOTT","ST","",6,4,2,380,NA,"CO","6","F",12577637,"1994"
"4331",600,"WESTCOTT","ST","",6,4,2,380,NA,"CO","6","F",12577636,"1994"
"4332",600,"WESTMORELAND","AVE","",6,2,3,249,27,"","6","F",13011694,""
"4333",600,"WILBUR","AVE","S",7,3,4,470,41,"CO","6","F",12573424,"2002"
"4334",600,"WILLIS","AVE","",4,3,2,420,36,"","6","F",12572814,"2004"
"4335",600,"WILLOW","ST","E",5,3,3,465,34,"","6","O",12577973,""
"4336",600,"WINKWORTH","PKWY","",7,3,4,412,30,"","3","O",12571594,"2002"
"4337",600,"WINTON","ST","",7,3,5,340,32,"","3","O",12580370,"2004"
"4338",600,"WOLCOTT","AVE","",6,4,3,502,27,"","6","F",12572891,"1991"
"4339",600,"WOLF","ST","",6,3,3,515,42,"MA","6","F",12575481,"2003"
"4340",700,"ACKERMAN","AVE","",4,2,2,645,27,"","6","F",12577618,"1998"
"4341",700,"ADAMS","ST","E",10,5,5,411,30,"MA","6","F",12577726,"2015"
"4342",700,"ADAMS","ST","E",10,5,5,411,30,"MA","6","F",12577738,"2015"
"4343",700,"ADAMS","ST","E",10,5,5,411,30,"MA","6","F",13007069,"2015"
"4344",700,"ADAMS","ST","E",10,5,5,411,30,"MA","6","F",13008622,"2015"
"4345",700,"ALLEN","ST","",3,2,3,792,27,"","4","F",12578509,"2002"
"4346",700,"ALLEN","ST","",3,2,3,792,27,"","4","F",12578518,"2002"
"4347",700,"ALMOND","ST","",6,4,2,411,54,"","4","F",13017758,"1993"
"4348",700,"ALMOND","ST","",6,4,2,411,54,"","4","F",12577770,"1993"
"4349",700,"ALVORD","ST","N",7,3,5,1027,28,"","6","F",12575187,"2007"
"4350",700,"ARTHUR","ST","",6,3,4,411,30,"","6","F",12572923,"1999"
"4351",700,"ASH","ST","",8,3,5,264,32,"","3","O",12580054,"2002"
"4352",700,"BALLANTYNE","RD","",6,3,3,250,30,"","3","O",12576687,"1991"
"4353",700,"BARNES","AVE","",5,3,2,279,28,"","3","O",12571730,""
"4354",700,"BEECH","ST","S",6,3,3,910,24,"","6","F",12577639,"1994"
"4355",700,"BEECH","ST","S",6,3,3,910,24,"","6","F",12578174,"1994"
"4356",700,"BEECH","ST","S",6,3,3,910,24,"","6","F",12578173,"1994"
"4357",700,"BEECH","ST","S",6,3,3,910,24,"","6","F",12577641,"1994"
"4358",700,"BELDEN","AVE","W",8,4,3,850,34,"","6","F",13013164,"2006"
"4359",700,"BELLEVUE","AVE","",8,4,4,337,30,"CO","6","F",12573259,"2005"
"4360",700,"BRIGHTON","AVE","E",7,4,4,1349,85,"MA","4","F",12576908,"2005"
"4361",700,"BRIGHTON","AVE","E",7,4,4,1349,85,"MA","4","F",12576905,"2005"
"4362",700,"BRIGHTON","AVE","E",7,4,4,1349,85,"MA","4","F",13016734,"2005"
"4363",700,"BRIGHTON","AVE","E",7,4,4,1349,85,"MA","4","F",13016736,"2005"
"4364",700,"BRIGHTON","AVE","W",4,2,3,792,28,"","6","F",12572068,"2003"
"4365",700,"BROAD","ST","",7,3,5,352,36,"CO","6","F",13001932,"2005"
"4366",700,"BROAD","ST","",7,3,5,352,36,"CO","6","F",12578387,"2005"
"4367",700,"BUTTERNUT","ST","",7,4,4,528,40,"MA","6","F",12580034,"2006"
"4368",700,"BUTTERNUT","ST","",7,4,4,528,40,"MA","6","F",12580035,"2006"
"4369",700,"CADILLAC","ST","",4,2,2,273,26,"","3","O",12580705,""
"4370",700,"CALEB","AVE","",7,4,4,321,27,"","3","O",12580961,"2002"
"4371",700,"CANAL","ST","",3,2,4,627,31,"","6","F",12578230,"1997"
"4372",700,"CANAL","ST","",3,2,4,627,31,"","6","F",12578237,"1997"
"4373",700,"CANAL","ST","",6,3,4,580,42,"","6","F",12578230,"2003"
"4374",700,"CANAL","ST","",6,3,4,580,42,"","6","F",12578237,"2003"
"4375",700,"CANNON","ST","",4,3,2,318,24,"","6","F",12576808,""
"4376",700,"CARBON","ST","",3,2,2,491,36,"","6","F",12575296,""
"4377",700,"CATHERINE","ST","",6,3,4,523,30,"","6","F",12580022,"2004"
"4378",700,"CLARENDON","ST","",6,3,3,375,24,"","6","F",12577631,"2000"
"4379",700,"CLARENDON","ST","",6,3,3,375,24,"","6","F",13011417,"2000"
"4380",700,"CLINTON","ST","N",3,2,1,1085,40,"","4","F",12575095,"2009"
"4381",700,"CLINTON","ST","N",3,2,1,1085,40,"","4","F",12575092,"2009"
"4382",700,"CLINTON","ST","S",8,4,5,513,36,"MA","6","F",12573695,"2009"
"4383",700,"COLVIN","ST","E",6,3,3,475,36,"MA","6","F",12577319,"1990"
"4384",700,"COLVIN","ST","W",8,5,4,370,25,"MA","6","F",12572151,""
"4385",700,"COMSTOCK","AVE","",6,3,3,1227,42,"MA","6","F",12577580,""
"4386",700,"COUGHLIN","AVE","",7,3,5,364,27,"","3","O",12581115,"2004"
"4387",700,"COURT","ST","",7,4,4,505,34,"MA","6","F",12575323,"2004"
"4388",700,"CRAWFORD","AVE","",6,3,4,940,29,"","3","O",12578529,"1997"
"4389",700,"CROSSETT","ST","",8,4,5,337,25,"","6","F",12572945,"2001"
"4390",700,"CROUSE","AVE","S",4,3,1,381,36,"CO","6","F",12577756,""
"4391",700,"DANFORTH","ST","",8,4,5,990,30,"","6","F",12575295,"2009"
"4392",700,"DARLINGTON","RD","",7,4,3,285,NA,"","3","O",12580685,""
"4393",700,"DELAWARE","ST","",8,4,4,330,35,"","6","F",12573096,""
"4394",700,"DEMONG","DR","",6,3,4,380,23,"","3","O",12579569,"2004"
"4395",700,"DEWITT","ST","",8,4,4,312,27,"","6","F",12580450,"2009"
"4396",700,"DIVISION","ST","E",6,3,4,485,33,"","3","O",12580065,""
"4397",700,"EMERSON","AVE","",6,4,2,279,36,"","3","O",12572859,""
